Id;evtno;Lat;Lon;Depth;sta1;tstp1;tP1;sta2;tstp2;tP2;
#E155;155;-192.9680053116958;4013.773652371075;1.3449416471371787;WBS;7.15;2019-07-05 03:56:38.430000;WMF;6.06;2019-07-05 03:56:37.630000;
#E156;156;-313.4232822210026;3138.2307993547897;2.1922632821495283;WBS;7.15;2019-07-05 03:58:56.620000;WMF;6.21;2019-07-05 03:58:55.490000;
#E157;157;85.30503104327686;2636.286223675172;12.137732429234111;WBS;7.97;2019-07-05 04:02:27.850000;WMF;7.11;2019-07-05 04:02:26.820000;
#E158;158;184.43653194591383;2614.971923477578;12.353169103312673;WBS;7.99;2019-07-05 04:04:52.010000;WMF;7.13;2019-07-05 04:04:51.010000;
#E159;159;-3303.222885196928;-3179.190578209906;6.306674364832786;WBS;6.89;2019-07-05 04:13:10.570000;WMF;7.13;2019-07-05 04:13:10.770000;
#E160;160;-4040.132776872211;-7935.115741094706;5.809704698182124;WBS;6.44;2019-07-05 04:15:38.980000;WMF;7.51;2019-07-05 04:15:40.130000;
#E161;161;-3330.2945007256158;-5782.072235619174;6.876304242123903;WBS;6.73;2019-07-05 04:30:30.450000;WMF;7.41;2019-07-05 04:30:31.160000;
#E162;162;-2572.385645098711;1876.200942868522;6.195936703584698;WBS;7.32;2019-07-05 04:33:02.460000;WMF;6.67;2019-07-05 04:33:01.550000;
#E163;163;-2870.4677240514798;1868.3641659603452;5.52234409492944;WBS;7.25;2019-07-05 04:37:26.130000;WMF;6.61;2019-07-05 04:37:25.430000;
#E164;164;1101.3341189969847;2356.1492884991353;14.322748864168815;WBS;8.17;2019-07-05 04:39:24.990000;WMF;7.32;2019-07-05 04:39:24.040000;
#E165;165;-3160.0659001052513;2043.339403821339;4.80951090337498;WBS;7.19;2019-07-05 04:40:57.090000;WMF;6.53;2019-07-05 04:40:56.010000;
#E166;166;-4858.4444352837;-10791.30823931073;4.609310840400563;WBS;6.08;2019-07-05 04:53:16.540000;WMF;7.66;2019-07-05 04:53:19.370000;
#E167;167;-2159.376613067111;468.3742043364961;7.620608580026575;WBS;7.34;2019-07-05 04:54:54.070000;WMF;6.92;2019-07-05 04:54:54.090000;
#E168;168;-2666.4260361778342;3242.6755802846897;5.537620086736546;WBS;7.37;2019-07-05 05:00:10.440000;WMF;6.49;2019-07-05 05:00:09.880000;
#E169;169;-3942.553267933133;-14122.701599249285;7.268191788280484;WBS;6.07;2019-07-05 05:01:47.980000;WMF;8.18;2019-07-05 05:01:50.630000;
#E170;170;-2963.8691778784337;2650.4775166811633;5.0712279113621355;WBS;7.27;2019-07-05 05:11:44.700000;WMF;6.5;2019-07-05 05:11:43.480000;
#E171;171;-652.7491849431983;2427.8370102550625;-0.061401208466428214;WBS;6.87;2019-07-05 05:18:34.750000;WMF;6.08;2019-07-05 05:18:33.250000;
#E172;172;-4792.671183678993;-13302.857548583817;5.17865251735575;WBS;5.93;2019-07-05 05:27:08.110000;WMF;7.93;2019-07-05 05:27:10.870000;
#E173;173;-4093.907025838785;-10306.257752175141;6.055059412692418;WBS;6.27;2019-07-05 05:31:46.900000;WMF;7.74;2019-07-05 05:31:49.030000;
#E174;174;-3876.8337638080216;-6484.45420851296;5.907996111610062;WBS;6.57;2019-07-05 05:44:29.440000;WMF;7.39;2019-07-05 05:44:30.210000;
#E175;175;-394.2710020217797;-3506.6265344838516;12.44089922661959;WBS;7.49;2019-07-05 06:04:57.080000;WMF;7.68;2019-07-05 06:04:56.930000;
#E176;176;-2425.9637836454735;1681.1000711856286;6.559332682037799;WBS;7.34;2019-07-05 06:08:31.470000;WMF;6.72;2019-07-05 06:08:30.610000;
#E177;177;-3856.8992446291786;-7445.127019771397;6.085978951175614;WBS;6.51;2019-07-05 06:09:32.020000;WMF;7.49;2019-07-05 06:09:33.340000;
#E178;178;-3076.08545703218;1151.10154426181;5.258189619111494;WBS;7.16;2019-07-05 06:21:29.280000;WMF;6.65;2019-07-05 06:21:28.560000;
#E179;179;-1132.4726902679638;1995.9764911184025;9.560250447223162;WBS;7.66;2019-07-05 06:24:30.710000;WMF;6.95;2019-07-05 06:24:30.370000;
#E180;180;-2703.7683278503055;-2840.6169194593735;7.472048828803776;WBS;7.04;2019-07-05 06:25:00.210000;WMF;7.2;2019-07-05 06:25:00.490000;
#E181;181;-2839.059866387894;814.5445849922435;5.927378861851121;WBS;7.2;2019-07-05 06:32:08.890000;WMF;6.74;2019-07-05 06:32:08.190000;
#E182;182;-4274.685468221528;-12698.890932648941;6.1611554615869695;WBS;6.08;2019-07-05 06:37:21.370000;WMF;7.96;2019-07-05 06:37:24.170000;
#E183;183;-3742.7536960721645;-3726.842392178334;5.521394011168541;WBS;6.76;2019-07-05 06:40:12.090000;WMF;7.11;2019-07-05 06:40:12.500000;
#E184;184;-776.9213188488544;-1521.0417057017937;11.229997073766063;WBS;7.53;2019-07-05 06:40:30.310000;WMF;7.4;2019-07-05 06:40:29.960000;
#E185;185;-4011.47944214479;-9493.749758736856;6.075985002672629;WBS;6.34;2019-07-05 06:47:56.300000;WMF;7.67;2019-07-05 06:47:58.300000;
#E186;186;-1615.3744576576032;-98.07795920417888;9.036082489323086;WBS;7.43;2019-07-05 06:53:00.620000;WMF;7.09;2019-07-05 06:52:59.920000;
#E187;187;-1330.7292496959847;-1342.8479738567705;9.998153639708645;WBS;7.42;2019-07-05 06:55:41.170000;WMF;7.28;2019-07-05 06:55:40.600000;
#E188;188;-2715.0464129613492;1027.341586949363;6.139239808850449;WBS;7.24;2019-07-05 06:59:10.660000;WMF;6.74;2019-07-05 06:59:09.830000;
#E189;189;-3240.678561046351;1888.7975223065173;4.6506521399516405;WBS;7.16;2019-07-05 07:01:16;WMF;6.53;2019-07-05 07:01:15.200000;
#E190;190;-2156.828327920162;1055.5565473241131;7.409773207924209;WBS;7.37;2019-07-05 07:19:51.400000;WMF;6.85;2019-07-05 07:19:50.670000;
#E191;191;-957.2800438060256;1194.4646512072127;0.7522279557300663;WBS;6.83;2019-07-05 07:38:47.300000;WMF;6.26;2019-07-05 07:38:46.270000;
#E192;192;-689.1607913256181;-5041.85753761339;12.2402097317459;WBS;7.34;2019-07-05 07:44:37.340000;WMF;7.8;2019-07-05 07:44:37.740000;
#E193;193;-2413.4844491617596;1855.7977597205847;6.506736568510906;WBS;7.35;2019-07-05 07:58:40.410000;WMF;6.7;2019-07-05 07:58:39.870000;
#E194;194;-4637.440185580552;-10068.1352859697;4.886423096569984;WBS;6.17;2019-07-05 07:59:35.360000;WMF;7.62;2019-07-05 07:59:36.790000;
#E195;195;-115.67115120262525;4014.6798931375924;2.967007634248365;WBS;7.3;2019-07-05 08:00:53;WMF;6.2;2019-07-05 08:00:51.690000;
#E196;196;-4735.896905726762;-14146.295022594366;5.483010715656008;WBS;5.89;2019-07-05 08:02:20.120000;WMF;8.03;2019-07-05 08:02:22.690000;
#E197;197;334.98671869882776;-2181.44516606989;13.826633427974423;WBS;7.74;2019-07-05 08:02:48.310000;WMF;7.68;2019-07-05 08:02:48.040000;
#E198;198;-2940.226739016933;4007.7083279741005;4.4887562601698265;WBS;7.33;2019-07-05 08:03:07.280000;WMF;6.33;2019-07-05 08:03:06.590000;
#E199;199;137.60347588399674;5576.0347231566975;-0.7279113952350035;WBS;7.1;2019-07-05 08:11:18.520000;WMF;5.74;2019-07-05 08:11:17.240000;
#E200;200;503.8594019623661;3195.3377684318366;13.088642298721604;WBS;8.11;2019-07-05 08:17:48.790000;WMF;7.14;2019-07-05 08:17:47.910000;
#E201;201;-4361.183766134987;-10309.085471344004;5.461228711414363;WBS;6.21;2019-07-05 08:21:13.290000;WMF;7.69;2019-07-05 08:21:15.240000;
#E202;202;-4851.115565904553;-8582.751890857131;4.193390307833617;WBS;6.22;2019-07-05 08:26:23.950000;WMF;7.43;2019-07-05 08:26:26.220000;
#E203;203;-2991.9425734642637;2670.050307664103;4.726968968296247;WBS;7.24;2019-07-05 08:31:32.180000;WMF;6.47;2019-07-05 08:31:31.450000;
#E204;204;-1830.5675103544543;-2367.183548236257;9.166559358007133;WBS;7.25;2019-07-05 08:34:42.840000;WMF;7.3;2019-07-05 08:34:42.450000;
#E205;205;-2921.8721362961264;3714.587308812321;4.524313857511096;WBS;7.31;2019-07-05 08:57:03.060000;WMF;6.36;2019-07-05 08:57:02.290000;
#E206;206;-4071.4958781818436;-9244.45533556074;5.863755319434526;WBS;6.34;2019-07-05 09:02:48.750000;WMF;7.63;2019-07-05 09:02:50.630000;
#E207;207;-4825.18294576882;-9428.63435562262;4.372475106122065;WBS;6.17;2019-07-05 09:03:14.520000;WMF;7.52;2019-07-05 09:03:16.600000;
#E208;208;-2711.032462340372;-9676.7631294655;0.9086103063259198;WBS;5.9;2019-07-05 09:12:19.750000;WMF;7.26;2019-07-05 09:12:21.190000;
#E209;209;-1995.8277330155015;1854.1792233829995;7.405794446059486;WBS;7.44;2019-07-05 09:22:03.210000;WMF;6.78;2019-07-05 09:22:02.970000;
#E210;210;-2902.2375024402077;-5646.165396940103;7.621945861389352;WBS;6.82;2019-07-05 09:31:30.820000;WMF;7.46;2019-07-05 09:31:31.590000;
#E211;211;-356.58645247043825;3236.8369729435494;1.286339468110622;WBS;7.07;2019-07-05 09:41:17.780000;WMF;6.12;2019-07-05 09:41:16.420000;
#E212;212;115.26701667959719;1911.3576604658415;12.579801109477613;WBS;7.95;2019-07-05 09:41:33.240000;WMF;7.21;2019-07-05 09:41:32.440000;
#E213;213;-2245.9758019719197;-4182.685462085084;8.692266808739092;WBS;7.05;2019-07-05 09:46:38.760000;WMF;7.42;2019-07-05 09:46:39.380000;
#E214;214;-4858.810296008323;-14654.991950693679;5.306451965503772;WBS;5.83;2019-07-05 09:54:05.650000;WMF;8.06;2019-07-05 09:54:08.430000;
#E215;215;-5173.678409454208;-13639.05549256373;4.349896757715476;WBS;5.82;2019-07-05 10:21:08.670000;WMF;7.89;2019-07-05 10:21:11.520000;
#E216;216;-122.15100106786802;4013.065794542429;0.710443309936627;WBS;7.09;2019-07-05 10:21:36.400000;WMF;6.0;2019-07-05 10:21:35.530000;
#E217;217;1099.0911424020314;4134.346039202303;14.318470687849752;WBS;8.31;2019-07-05 10:23:26.060000;WMF;7.16;2019-07-05 10:23:25.150000;
#E218;218;-4925.970879796312;-7903.204071565775;3.837053098734338;WBS;6.24;2019-07-05 10:29:19.810000;WMF;7.34;2019-07-05 10:29:22.080000;
#E219;219;-462.8308964292201;-1953.6475603342233;12.213930875165408;WBS;7.59;2019-07-05 10:39:56.510000;WMF;7.52;2019-07-05 10:39:56.060000;
#E220;220;-4736.270792330394;-9206.179792411409;4.475381486772736;WBS;6.2;2019-07-05 10:44:40.480000;WMF;7.51;2019-07-05 10:44:42.310000;
#E221;221;-204.6996734840832;1086.7571130518145;12.078668549680872;WBS;7.83;2019-07-05 10:45:39.060000;WMF;7.24;2019-07-05 10:45:38.520000;
#E222;222;-383.6592452992852;2748.592861888744;1.8422779147356705;WBS;7.08;2019-07-05 10:48:34.300000;WMF;6.21;2019-07-05 10:48:33.350000;
#E223;223;-4088.8033076403626;-11556.075376476007;6.292817255623952;WBS;6.19;2019-07-05 10:50:17.270000;WMF;7.87;2019-07-05 10:50:19.830000;
#E224;224;-333.21374684604825;2717.7431859875355;2.5060756498392456;WBS;7.14;2019-07-05 10:57:36.270000;WMF;6.27;2019-07-05 10:57:35.200000;
#E225;225;-4848.902124905758;-14183.87872440805;5.207221883754218;WBS;5.86;2019-07-05 11:02:37.820000;WMF;8.01;2019-07-05 11:02:40.800000;
#E226;226;-42.00860301532192;3866.1266501437267;0.5913013105858262;WBS;7.07;2019-07-05 11:05:06.710000;WMF;6.0;2019-07-05 11:05:05.970000;
#E227;227;-351.17524496922834;2561.0250791567623;-0.17285787117303333;WBS;6.88;2019-07-05 11:10:18.780000;WMF;6.05;2019-07-05 11:10:17.550000;
#E228;228;72.38628921400294;3803.0627001833345;1.592273620935235;WBS;7.16;2019-07-05 11:10:40.700000;WMF;6.09;2019-07-05 11:10:39.370000;
#E229;229;-215.46039639416975;2668.7448075491743;0.7851881641817908;WBS;6.98;2019-07-05 11:16:36.120000;WMF;6.12;2019-07-05 11:16:34.930000;
#E230;230;701.157781373659;5637.282293849754;1.5337787284695368;WBS;7.33;2019-07-05 11:17:02.200000;WMF;5.92;2019-07-05 11:17:00.340000;
#E231;231;1085.5726926229881;6716.929057033158;1.3842515334279597;WBS;7.42;2019-07-05 11:17:29.350000;WMF;5.81;2019-07-05 11:17:27.460000;
#E232;232;816.6258664318782;5684.9780360164505;0.374211106226634;WBS;7.23;2019-07-05 11:18:17.390000;WMF;5.81;2019-07-05 11:18:15.680000;
#E233;233;-502.7949239607076;980.5031352245247;2.9786376393256995;WBS;7.03;2019-07-05 11:19:54.910000;WMF;6.46;2019-07-05 11:19:53.590000;
#E234;234;357.017519524382;3840.2453157908353;-0.5755351951100183;WBS;6.97;2019-07-05 11:20:34.470000;WMF;5.89;2019-07-05 11:20:33.050000;
#E235;235;-4597.457135492541;-6454.4704237421;3.755028938032896;WBS;6.36;2019-07-05 11:25:17.410000;WMF;7.21;2019-07-05 11:25:18.520000;
#E236;236;-474.4114088817514;881.028664152862;1.9917284718225237;WBS;6.93;2019-07-05 11:26:10.330000;WMF;6.38;2019-07-05 11:26:09.280000;
#E237;237;142.6422195939706;2863.823613419208;0.39868863265540677;WBS;6.97;2019-07-05 11:27:03.280000;WMF;6.06;2019-07-05 11:27:02.150000;
#E238;238;541.2322415409603;4063.9810087159417;1.4144353754112016;WBS;7.18;2019-07-05 11:29:24.560000;WMF;6.04;2019-07-05 11:29:22.810000;
#E239;239;448.1295048289144;3652.6111268091477;2.2451986917344002;WBS;7.22;2019-07-05 11:30:32.980000;WMF;6.15;2019-07-05 11:30:31.300000;
#E240;240;1090.2121402331243;5519.822923375721;0.5426893330856873;WBS;7.24;2019-07-05 11:38:01.290000;WMF;5.83;2019-07-05 11:37:59.650000;
#E241;241;-5761.734193963849;-10483.74993597279;1.8740611554947517;WBS;5.84;2019-07-05 11:41:24.570000;WMF;7.41;2019-07-05 11:41:26.890000;
#E242;242;760.1176956545042;4381.372675083029;2.2123627619470025;WBS;7.29;2019-07-05 11:41:47.550000;WMF;6.08;2019-07-05 11:41:46.040000;
#E243;243;-4540.893164519926;-10021.456005436843;4.7834531278750685;WBS;6.17;2019-07-05 11:51:59.250000;WMF;7.61;2019-07-05 11:52:01.320000;
#E244;244;481.42654872786403;3294.3495769098718;0.0043331956042602544;WBS;6.98;2019-07-05 11:55:46.470000;WMF;5.98;2019-07-05 11:55:45.650000;
#E245;245;-3983.6281005057135;-6550.384224828754;5.177502167651496;WBS;6.5;2019-07-05 11:58:58;WMF;7.34;2019-07-05 11:58:58.990000;
#E246;246;1088.1076212753503;5082.010398158091;0.8275092091675069;WBS;7.23;2019-07-05 11:59:51.980000;WMF;5.89;2019-07-05 11:59:50.200000;
#E247;247;-4841.571229316756;-15028.93870647038;5.798894396081102;WBS;5.84;2019-07-05 12:17:37.290000;WMF;8.13;2019-07-05 12:17:40.040000;
#E248;248;-55.76209910929137;1493.8333889464411;2.256846240858329;WBS;7.02;2019-07-05 12:25:28.480000;WMF;6.34;2019-07-05 12:25:27.240000;
#E249;249;605.6916839957004;3434.1157883805176;1.4359670147019532;WBS;7.13;2019-07-05 12:25:59.850000;WMF;6.09;2019-07-05 12:25:58.650000;
#E250;250;331.34509590050715;2378.547543424409;0.4806929642858904;WBS;6.94;2019-07-05 12:26:55.110000;WMF;6.1;2019-07-05 12:26:53.950000;
#E251;251;-2338.4781906201606;-2126.149452748811;7.699658626907594;WBS;7.13;2019-07-05 12:29:15.750000;WMF;7.16;2019-07-05 12:29:15.960000;
#E252;252;171.3821063602021;786.7065787924103;13.635816770292331;WBS;7.95;2019-07-05 12:30:40.400000;WMF;7.39;2019-07-05 12:30:39.500000;
#E253;253;-1130.5109977209172;816.5686996147776;9.870728972780839;WBS;7.59;2019-07-05 12:35:35.370000;WMF;7.08;2019-07-05 12:35:34.880000;
#E254;254;654.50013137557;3363.6158641012235;1.2793367087278875;WBS;7.11;2019-07-05 12:36:28.720000;WMF;6.08;2019-07-05 12:36:27.230000;
#E255;255;1297.4712748408322;5085.205980752067;0.34567446312327954;WBS;7.19;2019-07-05 12:38:39.740000;WMF;5.84;2019-07-05 12:38:38.040000;
#E256;256;599.9297071311819;3007.1816556906324;1.7294321194705007;WBS;7.12;2019-07-05 12:40:21.820000;WMF;6.15;2019-07-05 12:40:20.590000;
#E257;257;101.53082059711086;1401.228985471597;1.7797048158804536;WBS;6.97;2019-07-05 12:43:56.070000;WMF;6.3;2019-07-05 12:43:54.880000;
#E258;258;-4844.1114880529485;-13841.119719458628;5.367638468602931;WBS;5.9;2019-07-05 12:49:43.950000;WMF;7.99;2019-07-05 12:49:46.650000;
#E259;259;706.1110371065704;3061.926181540362;0.9151712309412906;WBS;7.05;2019-07-05 12:50:09.960000;WMF;6.07;2019-07-05 12:50:08.540000;
#E260;260;635.2740018731164;2870.3601104540994;1.84633873740544;WBS;7.12;2019-07-05 12:55:14.480000;WMF;6.17;2019-07-05 12:55:13.150000;
#E261;261;-2087.7505059998634;1296.4409197070663;6.263451625328883;WBS;7.3;2019-07-05 13:00:08.160000;WMF;6.74;2019-07-05 13:00:07.170000;
#E262;262;-4469.349993460673;-14699.026152842564;7.010403535190083;WBS;5.98;2019-07-05 13:02:09.740000;WMF;8.2;2019-07-05 13:02:12.400000;
#E263;263;1514.8529350740012;5236.316904360554;0.6777583132352047;WBS;7.24;2019-07-05 13:04:36.520000;WMF;5.85;2019-07-05 13:04:34.810000;
#E264;264;920.1763483702608;3545.0986161260907;1.8791054603959856;WBS;7.19;2019-07-05 13:09:33.220000;WMF;6.11;2019-07-05 13:09:31.850000;
#E265;265;-2056.46963791501;-109.56332220744382;7.273781553926135;WBS;7.27;2019-07-05 13:15:10.090000;WMF;6.95;2019-07-05 13:15:10.060000;
#E266;266;328.8462841757364;1925.261465524354;3.223469445958943;WBS;7.16;2019-07-05 13:17:19.490000;WMF;6.38;2019-07-05 13:17:18.720000;
#E267;267;687.3654802187957;2879.8169323111656;2.8684677988468645;WBS;7.22;2019-07-05 13:18:30.390000;WMF;6.26;2019-07-05 13:18:29.230000;
#E268;268;-4404.025664270987;-10658.330437622706;5.330636348284779;WBS;6.17;2019-07-05 13:22:43.790000;WMF;7.71;2019-07-05 13:22:45.790000;
#E269;269;1519.531268368703;4358.705405791343;-2.3111603458085863;WBS;6.88;2019-07-05 13:23:43.120000;WMF;5.66;2019-07-05 13:23:41.270000;
#E270;270;-171.09951201769505;684.6147215742388;12.936659063399388;WBS;7.87;2019-07-05 13:31:34.260000;WMF;7.34;2019-07-05 13:31:33.720000;
#E271;271;791.514715359501;2723.1942801808127;1.2177287544497304;WBS;7.05;2019-07-05 13:33:55.790000;WMF;6.12;2019-07-05 13:33:54.350000;
#E272;272;-3586.0645412888834;-8649.538990726789;6.866882922132046;WBS;6.49;2019-07-05 13:35:08.470000;WMF;7.66;2019-07-05 13:35:10.230000;
#E273;273;-2332.511558833783;2342.406236871396;4.241429943003492;WBS;7.2;2019-07-05 13:38:50.680000;WMF;6.47;2019-07-05 13:38:49.660000;
#E274;274;1005.857559973696;3061.9502939093104;0.00947381127931476;WBS;6.97;2019-07-05 13:40:28.810000;WMF;5.98;2019-07-05 13:40:26.760000;
#E275;275;-1857.7692658793;441.8327292852332;7.488281907928825;WBS;7.34;2019-07-05 13:41:13.160000;WMF;6.92;2019-07-05 13:41:12.440000;
#E276;276;339.8512130322208;1677.1484003518758;3.451337145274274;WBS;7.16;2019-07-05 13:42:34.010000;WMF;6.42;2019-07-05 13:42:33.510000;
#E277;277;1257.8112270958893;3674.2731608124627;0.21769861766057147;WBS;7.05;2019-07-05 13:49:15.290000;WMF;5.94;2019-07-05 13:49:14.230000;
#E278;278;711.4186250560712;2215.972959962719;1.3006193848755612;WBS;7.01;2019-07-05 13:52:37.810000;WMF;6.17;2019-07-05 13:52:36.430000;
#E279;279;2016.7474023840646;4924.609297519984;-2.734032070101508;WBS;6.9;2019-07-05 14:01:57.070000;WMF;5.56;2019-07-05 14:01:55;
#E280;280;2356.0524198058174;5586.06704205078;-2.9036544575639653;WBS;6.95;2019-07-05 14:07:18.990000;WMF;5.48;2019-07-05 14:07:16.920000;
#E281;281;-4782.948660552046;-16420.343340022995;7.403162642036005;WBS;5.86;2019-07-05 14:07:51.800000;WMF;8.38;2019-07-05 14:07:54.510000;
#E282;282;-2216.312320607747;1671.6795627074948;4.789911065884139;WBS;7.2;2019-07-05 14:09:43.810000;WMF;6.58;2019-07-05 14:09:42.640000;
#E283;283;-3075.8492663273087;-9847.611700751258;9.370019275519072;WBS;6.62;2019-07-05 14:11:56.310000;WMF;7.97;2019-07-05 14:11:58.440000;
#E284;284;974.6398516366847;2208.468786784112;-0.2118114137713237;WBS;6.87;2019-07-05 14:36:34.760000;WMF;6.03;2019-07-05 14:36:33.430000;
#E285;285;-2287.98989819422;-236.37567732756258;6.167957274617354;WBS;7.16;2019-07-05 14:36:48.390000;WMF;6.87;2019-07-05 14:36:47.470000;
#E286;286;-3138.593012503577;-5577.433910158998;6.820643996197792;WBS;6.75;2019-07-05 14:37:21.950000;WMF;7.39;2019-07-05 14:37:22.890000;
#E287;287;633.3773036015921;1395.294317512144;0.7442658338827005;WBS;6.88;2019-07-05 14:37:34.450000;WMF;6.19;2019-07-05 14:37:33.370000;
#E288;288;-1479.2324251110526;1784.094717522847;7.811428262671952;WBS;7.49;2019-07-05 14:43:16.970000;WMF;6.83;2019-07-05 14:43:16.070000;
#E289;289;-1213.3751906410157;1970.0098078808865;8.749499004346534;WBS;7.59;2019-07-05 14:55:27.380000;WMF;6.89;2019-07-05 14:55:26.710000;
#E290;290;-1611.1517250258755;-924.6768358600096;9.24097102945421;WBS;7.38;2019-07-05 14:57:30.820000;WMF;7.18;2019-07-05 14:57:30.110000;
#E291;291;-3110.719673423784;-3390.882034912711;5.579473242343424;WBS;6.82;2019-07-05 15:00:18.420000;WMF;7.1;2019-07-05 15:00:18.870000;
#E292;292;1749.1866786955632;4695.862594344456;1.4418342302469738;WBS;7.27;2019-07-05 15:02:47.050000;WMF;5.95;2019-07-05 15:02:45.380000;
#E293;293;-129.37787803092831;1141.7836920874238;13.197862009788212;WBS;7.93;2019-07-05 15:04:43.080000;WMF;7.32;2019-07-05 15:04:41.970000;
#E294;294;1682.8525434692122;4267.572918437188;0.8254730999518252;WBS;7.17;2019-07-05 15:08:47.770000;WMF;5.93;2019-07-05 15:08:46.250000;
#E295;295;-3479.2311887867722;-4050.755758521685;4.63809771327807;WBS;6.67;2019-07-05 15:11:19.020000;WMF;7.08;2019-07-05 15:11:19.510000;
#E296;296;-2241.5869705739024;-68.00743183876911;6.104154782160835;WBS;7.17;2019-07-05 15:14:05.010000;WMF;6.85;2019-07-05 15:14:04.200000;
#E297;297;-2074.180813612478;2226.011023251466;4.659558035478634;WBS;7.24;2019-07-05 15:14:49.160000;WMF;6.52;2019-07-05 15:14:48.080000;
#E298;298;2080.7231455427054;5213.16766222203;0.4674312338273503;WBS;7.23;2019-07-05 15:21:50.890000;WMF;5.81;2019-07-05 15:21:49.080000;
#E299;299;1600.9453933026255;3930.6687232574523;0.9540847923001202;WBS;7.15;2019-07-05 15:26:21.580000;WMF;5.97;2019-07-05 15:26:20.770000;
#E300;300;-2037.1946505549415;3101.1983293974263;3.8361310263961204;WBS;7.24;2019-07-05 15:27:51.490000;WMF;6.37;2019-07-05 15:27:50.520000;
#E301;301;917.5034892136661;1991.1904747462638;0.971998650619731;WBS;6.96;2019-07-05 15:30:44.330000;WMF;6.15;2019-07-05 15:30:43.100000;
#E302;302;-4883.7682315395095;-12216.935439618677;4.527382296806718;WBS;5.96;2019-07-05 15:39:46.490000;WMF;7.78;2019-07-05 15:39:48.990000;
#E303;303;-743.8160663442108;-1841.399945269621;12.951456441285675;WBS;7.65;2019-07-05 15:56:57.450000;WMF;7.56;2019-07-05 15:56:57.250000;
#E304;304;-5125.066935362142;-12572.716600625694;3.895969687111021;WBS;5.87;2019-07-05 16:16:22.690000;WMF;7.76;2019-07-05 16:16:25.210000;
#E305;305;-2770.5849792591393;-3438.4587974577184;6.75605071331689;WBS;6.93;2019-07-05 16:17:39.790000;WMF;7.2;2019-07-05 16:17:40.410000;
